round,logged_at,accuracy,precision,recall,f1,false_positive_rate,false_negative_rate,tp,fp,tn,fn,loss_stability_mean,cross_layer_mean
1.0,2026-03-08T08:18:28.345036+00:00,0.3019428672817601,0.38796296296296295,0.3918023844775189,0.3898732214166634,0.8168056842755638,0.6081976155224811,5028.0,7932.0,1779.0,7805.0,1.0,0.7698301767807988
2.0,2026-03-08T08:18:29.851094+00:00,0.3019428672817601,0.38796296296296295,0.3918023844775189,0.3898732214166634,0.8168056842755638,0.6081976155224811,5028.0,7932.0,1779.0,7805.0,1.0,0.7698301767807988
3.0,2026-03-08T08:18:32.223659+00:00,0.3019428672817601,0.38796296296296295,0.3918023844775189,0.3898732214166634,0.8168056842755638,0.6081976155224811,5028.0,7932.0,1779.0,7805.0,1.0,0.7698301767807988
