round,logged_at,accuracy,precision,recall,f1,false_positive_rate,loss_stability_mean,cross_layer_mean
1.0,2026-03-08T02:29:28.565968+00:00,0.3019428672817601,0.38796296296296295,0.3918023844775189,0.3898732214166634,0.8168056842755638,1.0,0.7698301767807988
2.0,2026-03-08T02:29:29.846431+00:00,0.3019428672817601,0.38796296296296295,0.3918023844775189,0.3898732214166634,0.8168056842755638,1.0,0.7698301767807988
3.0,2026-03-08T02:29:30.710863+00:00,0.3019428672817601,0.38796296296296295,0.3918023844775189,0.3898732214166634,0.8168056842755638,1.0,0.7698301767807988
