run_name,round,accuracy,precision,recall,f1,false_positive_rate,logged_at,loss_stability_mean,cross_layer_mean
20260308_022920,3,0.30194286728176,0.387962962962962,0.39180238447751803,0.38987322141666303,0.8168056842755631,2026-03-08 02:29:27.115878+00:00,1,0.769830176780798
20260308_022927,3,0.30194286728176,0.387962962962962,0.39180238447751803,0.38987322141666303,0.8168056842755631,2026-03-08 02:29:30.710863+00:00,1,0.769830176780798
20260308_022941,3,0.30194286728176,0.387962962962962,0.39180238447751803,0.38987322141666303,0.8168056842755631,2026-03-08 02:29:45.794629+00:00,1,0.769830176780798
20260308_022946,3,0.30194286728176,0.387962962962962,0.39180238447751803,0.38987322141666303,0.8168056842755631,2026-03-08 02:29:50.597762+00:00,1,0.769830176780798
